(u'Sant Ravidas Nagar',673
(u'Longleng',44
(u'Kawardha',111
(u'Baramula',2264
(u'Thoubal',754
(u'Sivaganga',596
(u'Anand',1412
(u'Kandhamal',769
(u'Mumbai Suburban',3444
(u'Begusarai',2209
(u'Kullu',103
(u'Shahjahanpur',1073
(u'Ranchi',1236
(u'Katihar',1869
(u'Dholpur',796
(u'Pathanamthitta',355
(u'Kamrup Metro',799
(u'Kanker',104
(u'South Goa',221
(u'Maharajganj',1052
(u'Jaipur',5363
(u'Gurdaspur',559
(u'Rajouri',1102
(u'Unnao',1272
(u'West Garo Hills',1613
(u'Cuddapah',712
(u'Ludhiana',1475
(u'Jhalawar',661
(u'Rayagada',619
(u'Budaun',2429
(u'Dhalai',126
(u'Alwar',1633
(u'Palwal',160
(u'Barddhaman',3951
(u'North West Delhi',1015
(u'Alappuzha',762
(u'Solan',141
(u'Rampur',662
(u'Anjaw',66
(u'Sambalpur',598
(u'Darjeeling',1323
(u'Sheikhpura',738
(u'Idukki',349
(u'Chhotaudepur',553
(u'Hingoli',341
(u'Udupi',498
(u'Tirap',75
(u'Bokaro',540
(u'Bundi',630
(u'Basti',1334
(u'Tirunelveli',1086
(u'Janjgir-champa',526
(u'Champhai',328
(u'Jalna',746
(u'Diu',41
(u'Junagadh',822
(u'Dantewada',29
(u'Kendrapara',801
(u'Kollam',937
(u'Samba',166
(u'Pune',6363
(u'South Delhi',1353
(u'Surat',2817
(u'Mayurbhanj',1410
(u'Others',321
(u'Fazilka',202
(u'Murshidabad',2522
(u'Dibang Valley',14
(u'Ramban',195
(u'Bandipore',673
(u'Betul',374
(u'Puducherry',258
(u'Gadag',461
(u'North 24 Parganas',5793
(u'Chatra',265
(u'Balaghat',493
(u'Nandurbar',293
(u'Nashik',2092
(u'Datia',278
(u'Jind',148
(u'Papum Pare',271
(u'Chittorgarh',550
(u'South Garo Hills',165
(u'Nizamabad',419
(u'Banaskantha',3050
(u'Faizabad',775
(u'Sawai Madhopur',565
(u'Gautam Buddha Nagar',1731
(u'Daman',101
(u'K.v. Rangareddy',1600
(u'Tumakuru',1020
(u'Kasganj',431
(u'Koriya',158
(u'Nagaon',59
(u'Alirajpur',736
(u'Bilaspur',593
(u'Sabarkantha',994
(u'Darrang',54
(u'Mahesana',1152
(u'Kiphire',135
(u'East Khasi Hills',6623
(u'Amethi',985
(u'Kolar',751
(u'Jabalpur',693
(u'Panchmahals',635
(u'Muzaffarpur',3661
(u'Nabarangapur',665
(u'Cuttack',1366
(u'Hazaribagh',489
(u'Gajapati',281
(u'Bara Banki',896
(u'Ernakulam',1180
(u'Pali',905
(u'Puruliya',1747
(u'Karimganj',96
(u'Champawat',50
(u'Purba Medinipur',1936
(u'Bageshwar',21
(u'Tiruppur',1214
(u'Nainital',141
(u'Kancheepuram',2941
(u'Sehore',680
(u'Haridwar',346
(u'Jammu',1007
(u'Pathankot',221
(u'South Andaman',164
(u'Raisen',601
(u'Pauri Garhwal',148
(u'Koraput',1460
(u'Sonipat',199
(u'Satna',824
(u'Chitrakoot',361
(u'Madhepura',1200
(u'Faridkot',152
(u'Darbhanga',2134
(u'Lohit',101
(u'Chhatarpur',824
(u'Thanjavur',1260
(u'Sangli',1120
(u'Central Delhi',406
(u'Dindori',111
(u'Bhopal',1077
(u'Neemuch',234
(u'Solapur',1835
(u'Dahod',1517
(u'Medak',539
(u'Sepahijala',170
(u'Dehradun',456
(u'Upper Siang',248
(u'Gomati',105
(u'Chikkamagaluru',485
(u'Gumla',328
(u'Kolasib',186
(u'Peren',52
(u'Kachchh',1670
(u'Chandel',166
(u'Una',88
(u'Amravati',1117
(u'Deoria',1645
(u'Sirsa',238
(u'Chitradurga',631
(u'Wokha',79
(u'Unakoti',83
(u'Lower Dibang Valley',90
(u'Mungeli',186
(u'Saharsa',1810
(u'Kolkata',2949
(u'Nayagarh',313
(u'Guntur',1039
(u'Rewari',186
(u'Amroha',529
(u'Chirang',66
(u'Lunglei',458
(u'Vidisha',610
(u'Dumka',256
(u'Bagalkot',966
(u'Sangrur',666
(u'Barpeta',147
(u'Sant Kabir Nagar',778
(u'East Sikkim',39
(u'Purnia',1435
(u'Fatehabad',199
(u'Kasaragod',797
(u'Latehar',202
(u'Vijayapura',1253
(u'Balrampur',1558
(u'Villupuram',1074
(u'Uttar Bastar Kanker',42
(u'Garhwa',270
(u'Mumbai City',1684
(u'Lakhimpur',220
(u'Sahebganj',152
(u'Simdega',153
(u'Karbi Anglong',82
(u'Harda',161
(u'Patan',591
(u'Tamenglong',282
(u'Debagarh',147
(u'Ghaziabad',1956
(u'Satara',1229
(u'Barnala',230
(u'Morena',637
(u'Rupnagar',299
(u'Chandigarh',722
(u'Ramanagar',324
(u'Chandrapur',769
(u'Mirzapur',812
(u'Nanded',1224
(u'Barmer',1033
(u'Arwal',212
(u'West Singhbhum',450
(u'Krishna',851
(u'Jaunpur',2111
(u'Washim',416
(u'Khagaria',1333
(u'Uttara Kannada',666
(u'Warangal',740
(u'Pratapgarh',1766
(u'New Delhi',66
(u'Nawada',2120
(u'Etawah',435
(u'Wayanad',226
(u'Churu',1173
(u'Auraiya',557
(u'Theni',566
(u'Udhampur',383
(u'Nalgonda',522
(u'Hamirpur',466
(u'Dhenkanal',499
(u'Nagpur',1167
(u'Uttarkashi',33
(u'South 24 Parganas',4460
(u'Bargarh',574
(u'Banswara',450
(u'Shivpuri',572
(u'Srinagar',4539
(u'Jhansi',578
(u'Surendra Nagar',801
(u'Ashok Nagar',349
(u'Dhule',839
(u'Nagapattinam',929
(u'Buxar',1425
(u'Sonapur',230
(u'Jashpur',183
(u'Guna',409
(u'Parbhani',674
(u'Churachandpur',608
(u'Ramanathapuram',700
(u'Pulwama',1060
(u'Katni',452
(u'Samastipur',3774
(u'Lakshadweep',38
(u'Ujjain',603
(u'Botad',254
(u'Kondagaon',303
(u'Longding',207
(u'Mahoba',354
(u'Thiruvarur',799
(u'Bhagalpur',1497
(u'Adilabad',344
(u'Kolhapur',1719
(u'Sonitpur',345
(u'South West Delhi',626
(u'Dhanbad',653
(u'Tuensang',319
(u'Rajsamand',637
(u'Kaimur (Bhabua)',623
(u'Shupiyan',125
(u'Panipat',186
(u'Saiha',118
(u'Shajapur',463
(u'Hisar',320
(u'Balod',176
(u'West Khasi Hills',708
(u'Jalor',875
(u'Baran',644
